;MB012;MB024;MB012_P;MB024_P;Sum_Einkauf;GENDERTYPEID;seg_kgm;score_kgm;alter_kl;ealter;synergie;syn012;old;sum
5427;1;1;1.0;1.0;528.08;2.0;2.0;92.99;75+       ;75+       ;10;0;1.0;1591933.63
5428;1;1;1.0;1.0;4030.84;1.0;4.0;52.37;75+       ;75+       ;14;2;1.0;1591933.63
5429;1;1;1.0;1.0;3951.74;2.0;1.0;100.0;75+       ;75+       ;15;3;1.0;1591933.63
5430;1;1;1.0;1.0;5347.48;2.0;5.0;47.07;75+       ;75+       ;6;0;1.0;1591933.63
5431;1;1;1.0;1.0;1369.25;1.0;5.0;48.67;90-95     ;75+       ;10;3;1.0;1591933.63
5432;1;1;1.0;1.0;8830.65;2.0;1.0;100.0;75+       ;75+       ;15;0;1.0;1591933.63
5433;1;1;1.0;1.0;1411.1;2.0;2.0;91.68;75+       ;75+       ;30;4;1.0;1591933.63
5434;1;1;1.0;1.0;7056.25;2.0;2.0;80.15;75+       ;75+       ;29;3;1.0;1591933.63
5435;1;1;1.0;1.0;12702.96;1.0;4.0;62.31;75+       ;75+       ;8;1;1.0;1591933.63
5436;1;1;1.0;1.0;7245.91;1.0;3.0;68.03;90-95     ;75+       ;17;2;1.0;1591933.63
5437;1;1;1.0;1.0;1556.75;2.0;3.0;63.46;75+       ;75+       ;18;4;1.0;1591933.63
5438;1;1;1.0;1.0;2961.08;2.0;2.0;87.71;75+       ;75+       ;5;0;1.0;1591933.63
5439;1;1;1.0;1.0;779.87;2.0;3.0;72.01;75+       ;75+       ;3;0;1.0;1591933.63
5440;1;1;1.0;1.0;4957.2198;2.0;4.0;55.18;75+       ;75+       ;4;1;1.0;1591933.63
5441;1;1;1.0;1.0;1149.74;2.0;4.0;53.62;75+       ;75+       ;11;0;1.0;1591933.63
5442;1;1;1.0;1.0;37867.0;1.0;1.0;100.0;75+       ;75+       ;43;0;1.0;1591933.63
5443;1;1;1.0;1.0;4802.16;2.0;3.0;79.13;90-95     ;75+       ;9;0;1.0;1591933.63
5444;1;1;1.0;1.0;2007.62;1.0;2.0;81.84;90-95     ;75+       ;26;0;1.0;1591933.63
5445;1;1;1.0;1.0;15141.54;1.0;3.0;69.49;75+       ;75+       ;4;9;1.0;1591933.63
5446;1;1;1.0;1.0;29301.15;1.0;4.0;50.74;75+       ;75+       ;13;3;1.0;1591933.63
5447;1;1;1.0;1.0;2960.79;2.0;3.0;73.14;75+       ;75+       ;5;0;1.0;1591933.63
5448;1;1;1.0;1.0;295.72;1.0;4.0;50.07;75+       ;75+       ;4;0;1.0;1591933.63
5449;1;1;1.0;1.0;3583.16;1.0;1.0;100.0;75+       ;75+       ;32;5;1.0;1591933.63
5450;1;1;1.0;1.0;9831.7;2.0;1.0;100.0;75+       ;75+       ;46;1;1.0;1591933.63
5451;1;1;1.0;1.0;1942.64;2.0;4.0;49.82;75+       ;75+       ;3;0;1.0;1591933.63
5452;1;1;1.0;1.0;4016.78;2.0;3.0;66.26;75+       ;75+       ;6;0;1.0;1591933.63
5453;1;1;1.0;1.0;2488.28;2.0;1.0;100.0;75+       ;75+       ;17;3;1.0;1591933.63
5454;1;1;1.0;1.0;6341.96;2.0;2.0;83.27;75+       ;75+       ;79;0;1.0;1591933.63
5455;1;1;1.0;1.0;3808.05;2.0;1.0;100.0;75+       ;75+       ;45;1;1.0;1591933.63
5456;1;1;1.0;1.0;2770.4;1.0;4.0;60.72;75+       ;75+       ;14;1;1.0;1591933.63
5457;1;1;1.0;1.0;2737.82;1.0;2.0;98.25;75+       ;75+       ;17;1;1.0;1591933.63
5458;1;1;1.0;1.0;2049.32;1.0;4.0;51.64;75+       ;75+       ;2;0;1.0;1591933.63
5459;1;1;1.0;1.0;5014.73;1.0;4.0;59.38;75+       ;75+       ;13;4;1.0;1591933.63
5460;1;1;1.0;1.0;3697.13;1.0;2.0;88.8;75+       ;75+       ;24;0;1.0;1591933.63
5461;1;1;1.0;1.0;1859.71;2.0;2.0;92.13;75+       ;75+       ;5;1;1.0;1591933.63
5462;1;1;1.0;1.0;1673.99;1.0;3.0;65.49;90-95     ;75+       ;2;0;1.0;1591933.63
5463;1;1;1.0;1.0;2115.22;2.0;4.0;52.41;75+       ;75+       ;16;2;1.0;1591933.63
5464;1;1;1.0;1.0;13983.62;1.0;4.0;51.73;75+       ;75+       ;40;5;1.0;1591933.63
5465;1;1;1.0;1.0;4403.88;1.0;4.0;49.26;75+       ;75+       ;5;0;1.0;1591933.63
5466;1;1;1.0;1.0;12137.93;1.0;2.0;93.48;75+       ;75+       ;20;4;1.0;1591933.63
5467;1;1;1.0;1.0;878.99;2.0;5.0;46.27;75+       ;75+       ;19;9;1.0;1591933.63
5468;1;1;1.0;1.0;3160.96;1.0;5.0;47.35;75+       ;75+       ;4;2;1.0;1591933.63
5469;1;1;1.0;1.0;778.85;2.0;4.0;50.48;75+       ;75+       ;13;1;1.0;1591933.63
5470;1;1;1.0;1.0;4547.43;2.0;4.0;61.72;75+       ;75+       ;7;2;1.0;1591933.63
5471;1;1;1.0;1.0;3569.47;1.0;1.0;100.0;75+       ;75+       ;33;3;1.0;1591933.63
5472;1;1;1.0;1.0;1339.41;1.0;3.0;64.67;75+       ;75+       ;5;0;1.0;1591933.63
5473;1;1;1.0;1.0;2533.95;1.0;3.0;72.3;75+       ;75+       ;6;1;1.0;1591933.63
5474;1;1;1.0;1.0;5455.36;1.0;2.0;90.58;75+       ;75+       ;14;2;1.0;1591933.63
5475;1;1;1.0;1.0;3688.42;2.0;3.0;67.15;75+       ;75+       ;3;0;1.0;1591933.63
5476;1;1;1.0;1.0;1996.23;2.0;1.0;100.0;75+       ;75+       ;11;2;1.0;1591933.63
5477;1;1;1.0;1.0;1208.0049;1.0;3.0;63.97;75+       ;75+       ;3;1;1.0;1591933.63
5478;1;1;1.0;1.0;9154.9;1.0;1.0;100.0;75+       ;75+       ;64;8;1.0;1591933.63
5479;1;1;1.0;1.0;5166.65;2.0;2.0;96.14;75+       ;75+       ;47;4;1.0;1591933.63
5480;1;1;1.0;1.0;4200.26;1.0;4.0;53.08;75+       ;75+       ;2;0;1.0;1591933.63
5481;1;1;1.0;1.0;4140.91;1.0;1.0;100.0;75+       ;75+       ;38;2;1.0;1591933.63
5482;1;1;1.0;1.0;10120.8;1.0;5.0;46.4;75+       ;75+       ;5;2;1.0;1591933.63
5483;1;1;1.0;1.0;7561.31;2.0;2.0;92.65;90-95     ;75+       ;20;2;1.0;1591933.63
5484;1;1;1.0;1.0;5599.9;2.0;4.0;56.46;75+       ;75+       ;14;0;1.0;1591933.63
5485;1;1;1.0;1.0;17268.57;1.0;4.0;49.53;75+       ;75+       ;2;0;1.0;1591933.63
5486;1;1;1.0;1.0;3126.83;1.0;3.0;67.68;75+       ;75+       ;2;0;1.0;1591933.63
5487;1;1;1.0;1.0;9929.75;1.0;2.0;83.32;90-95     ;75+       ;8;0;1.0;1591933.63
5488;1;1;1.0;1.0;45696.67;2.0;4.0;57.76;75+       ;75+       ;324;7;1.0;1591933.63
5489;1;1;1.0;1.0;1396.36;2.0;4.0;53.01;75+       ;75+       ;2;0;1.0;1591933.63
5490;1;1;1.0;1.0;3520.39;2.0;1.0;100.0;75+       ;75+       ;32;3;1.0;1591933.63
5491;1;1;1.0;1.0;210.31;2.0;5.0;47.78;75+       ;75+       ;2;0;1.0;1591933.63
5492;1;1;1.0;1.0;5900.87;1.0;2.0;88.38;75+       ;75+       ;8;0;1.0;1591933.63
5493;1;1;1.0;1.0;3739.04;1.0;4.0;55.04;90-95     ;75+       ;2;0;1.0;1591933.63
5494;1;1;1.0;1.0;1694.73;2.0;2.0;86.16;75+       ;75+       ;16;2;1.0;1591933.63
5495;1;1;1.0;1.0;520.53;1.0;3.0;70.92;75+       ;75+       ;7;2;1.0;1591933.63
5496;1;1;1.0;1.0;8347.35;2.0;1.0;100.0;75+       ;75+       ;67;6;1.0;1591933.63
5497;1;1;1.0;1.0;10872.41;1.0;2.0;84.65;75+       ;75+       ;49;3;1.0;1591933.63
5498;1;1;1.0;1.0;3123.56;2.0;4.0;52.63;90-95     ;75+       ;2;0;1.0;1591933.63
5499;1;1;1.0;1.0;4701.78;1.0;1.0;100.0;75+       ;75+       ;44;2;1.0;1591933.63
5500;1;1;1.0;1.0;1838.7;1.0;4.0;54.27;75+       ;75+       ;7;0;1.0;1591933.63
5501;1;1;1.0;1.0;9751.56;2.0;3.0;65.95;75+       ;75+       ;1;0;1.0;1591933.63
5502;1;1;1.0;1.0;167.91;2.0;3.0;68.53;75+       ;75+       ;4;1;1.0;1591933.63
5503;1;1;1.0;1.0;510.61;1.0;2.0;91.4;75+       ;75+       ;2;0;1.0;1591933.63
5504;1;1;1.0;1.0;981.86;1.0;4.0;62.42;75+       ;75+       ;10;0;1.0;1591933.63
5505;1;1;1.0;1.0;2476.58;2.0;3.0;78.94;75+       ;75+       ;30;6;1.0;1591933.63
5506;1;1;1.0;1.0;1103.31;2.0;4.0;56.26;75+       ;75+       ;5;0;1.0;1591933.63
5507;1;1;1.0;1.0;18174.83;1.0;4.0;55.39;75+       ;75+       ;5;0;1.0;1591933.63
5508;1;1;1.0;1.0;4736.75;2.0;2.0;86.2;90-95     ;75+       ;8;0;1.0;1591933.63
5509;1;1;1.0;1.0;13348.03;2.0;3.0;75.65;75+       ;75+       ;23;1;1.0;1591933.63
5510;1;1;1.0;1.0;3782.28;2.0;3.0;70.39;75+       ;75+       ;12;2;1.0;1591933.63
5511;1;1;1.0;1.0;16393.5;2.0;2.0;80.96;75+       ;75+       ;7;0;1.0;1591933.63
5512;1;1;1.0;1.0;5071.4;2.0;4.0;57.78;75+       ;75+       ;49;1;1.0;1591933.63
5513;1;1;1.0;1.0;17334.43;1.0;4.0;52.22;75+       ;75+       ;4;0;1.0;1591933.63
5514;1;1;1.0;1.0;6737.73;2.0;3.0;69.95;75+       ;75+       ;16;1;1.0;1591933.63
5515;1;1;1.0;1.0;3697.56;1.0;3.0;73.71;75+       ;75+       ;10;1;1.0;1591933.63
5516;1;1;1.0;1.0;1191.21;1.0;3.0;70.33;90-95     ;75+       ;53;3;1.0;1591933.63
5517;1;1;1.0;1.0;1614.03;2.0;1.0;100.0;75+       ;75+       ;22;1;1.0;1591933.63
5518;1;1;1.0;1.0;2328.01;1.0;4.0;61.25;75+       ;75+       ;14;1;1.0;1591933.63
5519;1;1;1.0;1.0;7977.13;2.0;4.0;53.79;75+       ;75+       ;2;0;1.0;1591933.63
5520;1;1;1.0;1.0;2841.59;2.0;3.0;73.82;75+       ;75+       ;3;0;1.0;1591933.63
5521;1;1;1.0;1.0;44419.73;1.0;10.0;13.3;75+       ;75+       ;20;0;1.0;1591933.63
5522;1;1;1.0;1.0;5939.84;2.0;2.0;83.69;75+       ;75+       ;5;0;1.0;1591933.63
5523;1;1;1.0;1.0;5854.15;2.0;2.0;84.09;75+       ;75+       ;9;2;1.0;1591933.63
5524;1;1;1.0;1.0;6004.91;2.0;4.0;60.96;75+       ;75+       ;23;0;1.0;1591933.63
5525;1;1;1.0;1.0;917.12;1.0;5.0;47.47;75+       ;75+       ;7;2;1.0;1591933.63
5526;1;1;1.0;1.0;1243.35;2.0;3.0;71.16;90-95     ;75+       ;4;0;1.0;1591933.63
5527;1;1;1.0;1.0;112.33;1.0;5.0;48.53;75+       ;75+       ;7;1;1.0;1591933.63
5528;1;1;1.0;1.0;5056.76;2.0;3.0;68.92;90-95     ;75+       ;34;0;1.0;1591933.63
5529;1;1;1.0;1.0;5380.09;1.0;3.0;67.96;75+       ;75+       ;30;5;1.0;1591933.63
5530;1;1;1.0;1.0;5709.25;1.0;1.0;100.0;75+       ;75+       ;77;3;1.0;1591933.63
5531;1;1;1.0;1.0;2811.99;1.0;4.0;56.13;90-95     ;75+       ;6;1;1.0;1591933.63
5532;1;1;1.0;1.0;7131.28;1.0;1.0;100.0;75+       ;75+       ;8;9;1.0;1591933.63
5533;1;1;1.0;1.0;38826.06;1.0;2.0;85.93;75+       ;75+       ;21;4;1.0;1591933.63
5534;1;1;1.0;1.0;1169.62;2.0;4.0;53.17;75+       ;75+       ;8;3;1.0;1591933.63
5535;1;1;1.0;1.0;4110.44;1.0;3.0;66.71;75+       ;75+       ;6;1;1.0;1591933.63
5536;1;1;1.0;1.0;11282.02;1.0;3.0;73.03;75+       ;75+       ;2;11;1.0;1591933.63
5537;1;1;1.0;1.0;1143.84;2.0;2.0;90.54;75+       ;75+       ;21;2;1.0;1591933.63
5538;1;1;1.0;1.0;4219.05;2.0;3.0;66.34;90-95     ;75+       ;62;5;1.0;1591933.63
5539;1;1;1.0;1.0;2444.3;1.0;5.0;48.28;75+       ;75+       ;29;1;1.0;1591933.63
5540;1;1;1.0;1.0;7265.2288;2.0;5.0;39.71;75+       ;75+       ;55;10;1.0;1591933.63
5541;1;1;1.0;1.0;5901.05;2.0;4.0;55.9;75+       ;75+       ;25;15;1.0;1591933.63
5542;1;1;1.0;1.0;5569.62;1.0;5.0;46.47;75+       ;75+       ;4;1;1.0;1591933.63
5543;1;1;1.0;1.0;1474.84;1.0;2.0;84.59;75+       ;75+       ;13;4;1.0;1591933.63
5544;1;1;1.0;1.0;4865.67;2.0;3.0;70.44;75+       ;75+       ;7;3;1.0;1591933.63
5545;1;1;1.0;1.0;6028.37;2.0;3.0;75.55;90-95     ;75+       ;18;0;1.0;1591933.63
5546;1;1;1.0;1.0;1132.68;1.0;2.0;99.08;75+       ;75+       ;35;1;1.0;1591933.63
5547;1;1;1.0;1.0;1147.45;2.0;3.0;77.07;75+       ;75+       ;18;1;1.0;1591933.63
5548;1;1;1.0;1.0;7463.97;1.0;4.0;62.94;75+       ;75+       ;18;0;1.0;1591933.63
5549;1;1;1.0;1.0;6685.91;1.0;2.0;96.23;75+       ;75+       ;24;4;1.0;1591933.63
5550;1;1;1.0;1.0;15252.25;1.0;3.0;78.4;90-95     ;75+       ;92;19;1.0;1591933.63
5551;1;1;1.0;1.0;1012.85;2.0;3.0;64.22;75+       ;75+       ;4;1;1.0;1591933.63
5552;1;1;1.0;1.0;1626.11;2.0;3.0;79.33;75+       ;75+       ;10;0;1.0;1591933.63
5553;1;1;1.0;1.0;3872.3;2.0;3.0;69.71;75+       ;75+       ;9;2;1.0;1591933.63
5554;1;1;1.0;1.0;1647.1;1.0;4.0;55.68;75+       ;75+       ;18;0;1.0;1591933.63
5555;1;1;1.0;1.0;87021.53;1.0;3.0;76.1;75+       ;75+       ;15;3;1.0;1591933.63
5556;1;1;1.0;1.0;1272.01;1.0;4.0;52.82;75+       ;75+       ;20;4;1.0;1591933.63
5557;1;1;1.0;1.0;7657.45;2.0;2.0;86.71;90-95     ;75+       ;5;0;1.0;1591933.63
5558;1;1;1.0;1.0;1026.6;1.0;3.0;63.35;75+       ;75+       ;6;0;1.0;1591933.63
5559;1;1;1.0;1.0;1731.1;2.0;4.0;52.16;75+       ;75+       ;5;0;1.0;1591933.63
5560;1;1;1.0;1.0;9904.11;2.0;1.0;100.0;75+       ;75+       ;13;1;1.0;1591933.63
5561;1;1;1.0;1.0;2521.91;2.0;5.0;45.79;75+       ;75+       ;6;0;1.0;1591933.63
5562;1;1;1.0;1.0;9068.94;1.0;2.0;89.48;90-95     ;75+       ;26;1;1.0;1591933.63
5563;1;1;1.0;1.0;5602.52;2.0;2.0;97.57;75+       ;75+       ;117;3;1.0;1591933.63
5564;1;1;1.0;1.0;7381.98;1.0;4.0;63.1;75+       ;75+       ;2;0;1.0;1591933.63
5565;1;1;1.0;1.0;9609.75;2.0;3.0;68.76;75+       ;75+       ;92;0;1.0;1591933.63
5566;1;1;1.0;1.0;1180.77;2.0;5.0;39.84;75+       ;75+       ;19;1;1.0;1591933.63
5567;1;1;1.0;1.0;13153.16;2.0;2.0;86.05;75+       ;75+       ;36;1;1.0;1591933.63
5568;1;1;1.0;1.0;2001.64;2.0;4.0;51.68;75+       ;75+       ;8;0;1.0;1591933.63
5569;1;1;1.0;1.0;6854.76;1.0;3.0;78.42;75+       ;75+       ;28;2;1.0;1591933.63
5570;1;1;1.0;1.0;1452.09;1.0;4.0;57.07;75+       ;75+       ;7;1;1.0;1591933.63
5571;1;1;1.0;1.0;3022.13;2.0;3.0;79.32;90-95     ;75+       ;3;0;1.0;1591933.63
5572;1;1;1.0;1.0;2871.89;2.0;3.0;72.34;75+       ;75+       ;30;2;1.0;1591933.63
5573;1;1;1.0;1.0;11641.88;2.0;3.0;76.55;75+       ;75+       ;88;8;1.0;1591933.63
5574;1;1;1.0;1.0;805.88;1.0;3.0;67.44;75+       ;75+       ;6;0;1.0;1591933.63
5575;1;1;1.0;1.0;1142.55;2.0;3.0;63.11;75+       ;75+       ;17;6;1.0;1591933.63
5576;1;1;1.0;1.0;9118.24;2.0;1.0;100.0;75+       ;75+       ;33;12;1.0;1591933.63
5577;1;1;1.0;1.0;6510.59;2.0;5.0;47.48;75+       ;75+       ;5;0;1.0;1591933.63
5578;1;1;1.0;1.0;2419.44;2.0;2.0;85.5;75+       ;75+       ;13;0;1.0;1591933.63
5579;1;1;1.0;1.0;6911.8;1.0;3.0;71.67;75+       ;75+       ;22;2;1.0;1591933.63
5580;1;1;1.0;1.0;537.13;2.0;3.0;68.58;75+       ;75+       ;11;2;1.0;1591933.63
5581;1;1;1.0;1.0;8454.89;1.0;4.0;61.39;75+       ;75+       ;2;3;1.0;1591933.63
5582;1;1;1.0;1.0;3656.94;2.0;5.0;47.78;75+       ;75+       ;9;1;1.0;1591933.63
5583;1;1;1.0;1.0;473.38;1.0;3.0;71.72;75+       ;75+       ;10;2;1.0;1591933.63
5584;1;1;1.0;1.0;2091.44;1.0;4.0;50.57;75+       ;75+       ;21;3;1.0;1591933.63
5585;1;1;1.0;1.0;4118.69;1.0;4.0;53.36;75+       ;75+       ;2;1;1.0;1591933.63
5586;1;1;1.0;1.0;5903.91;1.0;3.0;69.06;75+       ;75+       ;9;0;1.0;1591933.63
5587;1;1;1.0;1.0;2065.72;2.0;3.0;75.12;75+       ;75+       ;3;0;1.0;1591933.63
5588;1;1;1.0;1.0;3473.15;2.0;2.0;98.25;75+       ;75+       ;18;6;1.0;1591933.63
5589;1;1;1.0;1.0;2388.25;1.0;3.0;70.39;75+       ;75+       ;15;1;1.0;1591933.63
5590;1;1;1.0;1.0;371.29;2.0;3.0;79.48;75+       ;75+       ;2;0;1.0;1591933.63
5591;1;1;1.0;1.0;2935.49;1.0;2.0;80.95;75+       ;75+       ;5;1;1.0;1591933.63
5592;1;1;1.0;1.0;3197.84;2.0;3.0;64.75;75+       ;75+       ;4;0;1.0;1591933.63
5593;1;1;1.0;1.0;2388.5089;2.0;3.0;78.45;75+       ;75+       ;28;4;1.0;1591933.63
5594;1;1;1.0;1.0;8222.39;2.0;3.0;75.05;75+       ;75+       ;14;0;1.0;1591933.63
5595;1;1;1.0;1.0;1433.6;2.0;3.0;64.82;75+       ;75+       ;8;1;1.0;1591933.63
5596;1;1;1.0;1.0;2564.11;1.0;4.0;55.72;75+       ;75+       ;16;1;1.0;1591933.63
5597;1;1;1.0;1.0;3469.1;1.0;3.0;71.2;75+       ;75+       ;5;0;1.0;1591933.63
5598;1;1;1.0;1.0;5274.8;2.0;3.0;79.33;75+       ;75+       ;77;8;1.0;1591933.63
5599;1;1;1.0;1.0;12198.57;1.0;2.0;96.03;75+       ;75+       ;36;7;1.0;1591933.63
5600;1;1;1.0;1.0;7405.18;2.0;4.0;53.45;75+       ;75+       ;62;15;1.0;1591933.63
5601;1;1;1.0;1.0;7276.74;1.0;5.0;48.42;75+       ;75+       ;2;2;1.0;1591933.63
5602;1;1;1.0;1.0;4609.38;2.0;3.0;71.34;90-95     ;75+       ;16;2;1.0;1591933.63
5603;1;1;1.0;1.0;8606.9593;2.0;3.0;76.77;75+       ;75+       ;27;3;1.0;1591933.63
5604;1;1;1.0;1.0;3155.9;2.0;4.0;50.57;90-95     ;75+       ;8;3;1.0;1591933.63
5605;1;1;1.0;1.0;5302.91;2.0;3.0;66.22;75+       ;75+       ;75;0;1.0;1591933.63
5606;1;1;1.0;1.0;9087.15;2.0;3.0;65.31;75+       ;75+       ;39;0;1.0;1591933.63
5607;1;1;1.0;1.0;1124.48;2.0;3.0;72.69;75+       ;75+       ;8;2;1.0;1591933.63
5608;1;1;1.0;1.0;966.69;1.0;3.0;63.64;75+       ;75+       ;4;1;1.0;1591933.63
5609;1;1;1.0;1.0;10216.57;2.0;4.0;59.59;75+       ;75+       ;2;0;1.0;1591933.63
5610;1;1;1.0;1.0;591.89;1.0;4.0;62.53;75+       ;75+       ;3;1;1.0;1591933.63
5611;1;1;1.0;1.0;1012.36;2.0;3.0;64.3;75+       ;75+       ;2;0;1.0;1591933.63
5612;1;1;1.0;1.0;5675.94;2.0;3.0;76.05;75+       ;75+       ;5;0;1.0;1591933.63
5613;1;1;1.0;1.0;1875.3;1.0;3.0;77.99;75+       ;75+       ;5;1;1.0;1591933.63
5614;1;1;1.0;1.0;3277.38;2.0;4.0;56.2;75+       ;75+       ;68;12;1.0;1591933.63
5615;1;1;1.0;1.0;5016.31;1.0;3.0;75.84;75+       ;75+       ;3;0;1.0;1591933.63
5616;1;1;1.0;1.0;1812.6;2.0;5.0;48.56;75+       ;75+       ;7;0;1.0;1591933.63
5617;1;1;1.0;1.0;4879.85;1.0;5.0;48.55;75+       ;75+       ;9;2;1.0;1591933.63
5618;1;1;1.0;1.0;3306.06;2.0;4.0;61.27;75+       ;75+       ;31;1;1.0;1591933.63
5619;1;1;1.0;1.0;880.21;2.0;4.0;50.41;75+       ;75+       ;25;11;1.0;1591933.63
5620;1;1;1.0;1.0;16605.11;2.0;4.0;51.24;75+       ;75+       ;4;0;1.0;1591933.63
5621;1;1;1.0;1.0;1883.31;2.0;4.0;49.81;75+       ;75+       ;8;1;1.0;1591933.63
5622;1;1;1.0;1.0;84.78;1.0;3.0;66.75;75+       ;75+       ;2;0;1.0;1591933.63
5623;1;1;1.0;1.0;3197.78;2.0;4.0;50.51;75+       ;75+       ;4;0;1.0;1591933.63
5624;1;1;1.0;1.0;2145.55;2.0;3.0;69.24;75+       ;75+       ;9;1;1.0;1591933.63
5625;1;1;1.0;1.0;50086.83;2.0;5.0;45.47;75+       ;75+       ;88;0;1.0;1591933.63
5626;1;1;1.0;1.0;3617.39;2.0;3.0;70.07;90-95     ;75+       ;2;0;1.0;1591933.63
5627;1;1;1.0;1.0;2718.65;1.0;4.0;57.95;75+       ;75+       ;18;0;1.0;1591933.63
5628;1;1;1.0;1.0;6347.03;1.0;1.0;100.0;75+       ;75+       ;15;1;1.0;1591933.63
5629;1;1;1.0;1.0;3279.93;2.0;4.0;63.01;75+       ;75+       ;12;6;1.0;1591933.63
5630;1;1;1.0;1.0;1674.42;2.0;4.0;62.88;75+       ;75+       ;30;3;1.0;1591933.63
5631;1;1;1.0;1.0;10828.81;1.0;4.0;60.8;75+       ;75+       ;80;5;1.0;1591933.63
5632;1;1;1.0;1.0;7946.38;2.0;4.0;50.04;75+       ;75+       ;154;1;1.0;1591933.63
5633;1;1;1.0;1.0;3403.32;2.0;1.0;100.0;75+       ;75+       ;8;2;1.0;1591933.63
5634;1;1;1.0;1.0;1428.63;1.0;2.0;86.73;75+       ;75+       ;5;1;1.0;1591933.63
5635;1;1;1.0;1.0;5224.28;2.0;3.0;69.14;75+       ;75+       ;7;0;1.0;1591933.63
5636;1;1;1.0;1.0;5965.42;1.0;3.0;78.39;75+       ;75+       ;75;4;1.0;1591933.63
5637;1;1;1.0;1.0;1275.97;2.0;2.0;88.34;75+       ;75+       ;24;3;1.0;1591933.63
5638;1;1;1.0;1.0;8074.36;1.0;2.0;99.58;75+       ;75+       ;9;3;1.0;1591933.63
5639;1;1;1.0;1.0;2561.46;2.0;1.0;100.0;90-95     ;75+       ;20;0;1.0;1591933.63
5640;1;1;1.0;1.0;1465.68;1.0;3.0;63.39;75+       ;75+       ;19;2;1.0;1591933.63
5641;1;1;1.0;1.0;852.84;2.0;3.0;73.92;75+       ;75+       ;2;0;1.0;1591933.63
5642;1;1;1.0;1.0;2729.4;1.0;2.0;85.33;75+       ;75+       ;12;2;1.0;1591933.63
5643;1;1;1.0;1.0;350.32;2.0;4.0;58.96;90-95     ;75+       ;7;3;1.0;1591933.63
5644;1;1;1.0;1.0;2625.34;2.0;2.0;92.84;90-95     ;75+       ;17;4;1.0;1591933.63
5645;1;1;1.0;1.0;27950.21;2.0;1.0;100.0;90-95     ;75+       ;58;3;1.0;1591933.63
5646;1;1;1.0;1.0;909.38;2.0;5.0;48.97;75+       ;75+       ;42;1;1.0;1591933.63
5647;1;1;1.0;1.0;981.51;2.0;3.0;70.43;75+       ;75+       ;4;0;1.0;1591933.63
5648;1;1;1.0;1.0;223284.93;1.0;1.0;100.0;90-95     ;75+       ;33;10;1.0;1591933.63
5649;1;1;1.0;1.0;7331.97;1.0;4.0;58.29;75+       ;75+       ;14;2;1.0;1591933.63
5650;1;1;1.0;1.0;833.29;2.0;4.0;59.88;75+       ;75+       ;21;6;1.0;1591933.63
5651;1;1;1.0;1.0;1665.53;2.0;2.0;82.07;75+       ;75+       ;34;5;1.0;1591933.63
5652;1;1;1.0;1.0;8479.49;1.0;3.0;64.48;75+       ;75+       ;4;0;1.0;1591933.63
5653;1;1;1.0;1.0;4571.72;1.0;4.0;52.22;75+       ;75+       ;2;0;1.0;1591933.63
5654;1;1;1.0;1.0;2449.66;2.0;4.0;53.38;75+       ;75+       ;35;3;1.0;1591933.63
5655;1;1;1.0;1.0;3091.32;2.0;3.0;67.0;75+       ;75+       ;8;4;1.0;1591933.63
5656;1;1;1.0;1.0;3290.03;1.0;2.0;93.35;90-95     ;75+       ;60;5;1.0;1591933.63
5657;1;1;1.0;1.0;523.99;1.0;4.0;57.68;75+       ;75+       ;3;1;1.0;1591933.63
5658;1;1;1.0;1.0;4773.92;1.0;4.0;62.91;75+       ;75+       ;43;5;1.0;1591933.63
5659;1;1;1.0;1.0;12281.77;2.0;5.0;48.66;75+       ;75+       ;49;2;1.0;1591933.63
5660;1;1;1.0;1.0;3205.13;2.0;1.0;100.0;75+       ;75+       ;19;2;1.0;1591933.63
5661;1;1;1.0;1.0;4926.46;1.0;3.0;66.05;75+       ;75+       ;5;12;1.0;1591933.63
5662;1;1;1.0;1.0;1512.08;2.0;3.0;69.97;75+       ;75+       ;32;2;1.0;1591933.63
5663;1;1;1.0;1.0;7883.18;1.0;1.0;100.0;90-95     ;75+       ;46;9;1.0;1591933.63
5664;1;1;1.0;1.0;2953.01;1.0;3.0;69.9;75+       ;75+       ;28;4;1.0;1591933.63
5665;1;1;1.0;1.0;5788.73;2.0;4.0;55.07;75+       ;75+       ;2;0;1.0;1591933.63
5666;1;1;1.0;1.0;4130.63;1.0;2.0;83.38;90-95     ;75+       ;1;3;1.0;1591933.63
5667;1;1;1.0;1.0;2468.53;2.0;4.0;62.19;75+       ;75+       ;14;6;1.0;1591933.63
5668;1;1;1.0;1.0;19658.47;1.0;3.0;65.34;75+       ;75+       ;50;0;1.0;1591933.63
5669;1;1;1.0;1.0;6569.74;2.0;3.0;77.55;75+       ;75+       ;30;2;1.0;1591933.63
5670;1;1;1.0;1.0;3615.6;2.0;4.0;53.3;75+       ;75+       ;11;2;1.0;1591933.63
5671;1;1;1.0;1.0;9799.76;2.0;3.0;76.02;75+       ;75+       ;15;3;1.0;1591933.63
5672;1;1;1.0;1.0;3913.23;2.0;4.0;51.4;75+       ;75+       ;41;7;1.0;1591933.63
5673;1;1;1.0;1.0;4104.88;2.0;3.0;68.41;75+       ;75+       ;9;0;1.0;1591933.63
5674;1;1;1.0;1.0;1084.43;2.0;3.0;79.12;75+       ;75+       ;8;0;1.0;1591933.63
