;MB012;MB024;MB012_P;MB024_P;Sum_Einkauf;GENDERTYPEID;seg_kgm;score_kgm;alter_kl;ealter;synergie;syn012;old;sum
912;1;1;1.0;1.0;4388.08;2.0;4.0;56.93000030517578;90-95     ;75+       ;11;0;1.0;
913;1;1;1.0;1.0;14914.48;2.0;1.0;100.0;90-95     ;75+       ;81;6;1.0;
914;1;1;1.0;1.0;2332.35;1.0;3.0;65.69999694824219;75+       ;75+       ;7;1;1.0;
915;1;1;1.0;1.0;1262.29;2.0;4.0;53.38999938964844;75+       ;75+       ;13;1;1.0;
916;1;1;1.0;1.0;2619.87;2.0;4.0;57.470001220703125;75+       ;75+       ;40;0;1.0;
917;1;1;1.0;1.0;2453.95;2.0;1.0;100.0;75+       ;75+       ;15;4;1.0;
918;1;1;1.0;1.0;3279.82;2.0;4.0;53.95000076293945;75+       ;75+       ;4;0;1.0;
919;1;1;1.0;1.0;2719.11;1.0;2.0;96.56999969482422;90-95     ;75+       ;13;1;1.0;
920;1;1;1.0;1.0;11599.84;2.0;4.0;52.52000045776367;90-95     ;75+       ;40;1;1.0;
921;1;1;1.0;1.0;2332.95;2.0;3.0;77.33000183105469;75+       ;75+       ;7;0;1.0;
922;1;1;1.0;1.0;2484.9;2.0;4.0;53.63999938964844;75+       ;75+       ;2;0;1.0;
923;1;1;1.0;1.0;4192.9;1.0;2.0;83.62000274658203;75+       ;75+       ;6;2;1.0;
924;1;1;1.0;1.0;11460.67;2.0;3.0;79.69000244140625;75+       ;75+       ;9;0;1.0;
925;1;1;1.0;1.0;6550.25;2.0;3.0;73.91000366210938;75+       ;75+       ;47;3;1.0;
926;1;1;1.0;1.0;9035.5107;2.0;5.0;46.15999984741211;90-95     ;75+       ;11;2;1.0;
927;1;1;1.0;1.0;11831.46;2.0;2.0;95.52999877929688;75+       ;75+       ;70;1;1.0;
928;1;1;1.0;1.0;8376.9;1.0;4.0;58.529998779296875;75+       ;75+       ;9;2;1.0;
929;1;1;1.0;1.0;9163.02;2.0;9.0;16.989999771118164;75+       ;75+       ;125;6;1.0;
930;1;1;1.0;1.0;2871.24;1.0;4.0;52.029998779296875;75+       ;75+       ;5;1;1.0;
931;1;1;1.0;1.0;2331.19;1.0;3.0;68.54000091552734;75+       ;75+       ;8;1;1.0;
932;1;1;1.0;1.0;1865.18;2.0;3.0;78.5;75+       ;75+       ;2;0;1.0;
933;1;1;1.0;1.0;11205.31;2.0;1.0;100.0;90-95     ;75+       ;63;2;1.0;
934;1;1;1.0;1.0;6507.39;1.0;4.0;60.58000183105469;75+       ;75+       ;8;0;1.0;
935;1;1;1.0;1.0;1993.53;2.0;1.0;100.0;75+       ;75+       ;5;2;1.0;
936;1;1;1.0;1.0;2156.96;1.0;4.0;49.61000061035156;90-95     ;75+       ;5;1;1.0;
937;1;1;1.0;1.0;1250.89;2.0;1.0;100.0;75+       ;75+       ;5;0;1.0;
938;1;1;1.0;1.0;21538.83;2.0;3.0;69.83999633789062;75+       ;75+       ;7;0;1.0;
939;1;1;1.0;1.0;1131.58;2.0;4.0;61.189998626708984;75+       ;75+       ;8;3;1.0;
940;1;1;1.0;1.0;2298.15;2.0;2.0;84.62999725341797;75+       ;75+       ;30;0;1.0;
941;1;1;1.0;1.0;14261.87;1.0;2.0;89.79000091552734;90-95     ;75+       ;7;0;1.0;
942;1;1;1.0;1.0;12819.5;2.0;4.0;52.630001068115234;75+       ;75+       ;11;0;1.0;
943;1;1;1.0;1.0;7153.83;1.0;4.0;62.130001068115234;90-95     ;75+       ;11;4;1.0;
944;1;1;1.0;1.0;10419.69;2.0;4.0;60.060001373291016;75+       ;75+       ;87;8;1.0;
945;1;1;1.0;1.0;593.41;2.0;2.0;97.79000091552734;75+       ;75+       ;9;0;1.0;
946;1;1;1.0;1.0;5147.29;1.0;3.0;69.1500015258789;75+       ;75+       ;9;3;1.0;
947;1;1;1.0;1.0;1401.3;2.0;3.0;73.18000030517578;75+       ;75+       ;8;0;1.0;
948;1;1;1.0;1.0;2973.42;1.0;2.0;80.43000030517578;75+       ;75+       ;24;1;1.0;
949;1;1;1.0;1.0;3846.46;1.0;4.0;57.7599983215332;75+       ;75+       ;17;0;1.0;
950;1;1;1.0;1.0;2276.74;1.0;3.0;73.48999786376953;75+       ;75+       ;21;9;1.0;
951;1;1;1.0;1.0;4580.4;1.0;3.0;79.41000366210938;75+       ;75+       ;8;0;1.0;
952;1;1;1.0;1.0;10401.87;1.0;1.0;100.0;75+       ;75+       ;7;14;1.0;
953;1;1;1.0;1.0;742.14;1.0;4.0;60.33000183105469;75+       ;75+       ;2;0;1.0;
954;1;1;1.0;1.0;8642.68;1.0;1.0;100.0;90-95     ;75+       ;112;7;1.0;
955;1;1;1.0;1.0;4073.38;1.0;2.0;98.43000030517578;75+       ;75+       ;7;0;1.0;
956;1;1;1.0;1.0;941.0;2.0;4.0;49.79999923706055;75+       ;75+       ;14;1;1.0;
957;1;1;1.0;1.0;1593.48;1.0;5.0;47.79999923706055;75+       ;75+       ;24;0;1.0;
958;1;1;1.0;1.0;2959.75;1.0;4.0;58.22999954223633;90-95     ;75+       ;2;0;1.0;
959;1;1;1.0;1.0;8855.78;1.0;3.0;77.87999725341797;75+       ;75+       ;27;6;1.0;
960;1;1;1.0;1.0;2680.09;2.0;1.0;100.0;90-95     ;75+       ;19;4;1.0;
961;1;1;1.0;1.0;5109.06;1.0;4.0;54.189998626708984;90-95     ;75+       ;7;0;1.0;
962;1;1;1.0;1.0;3129.16;2.0;4.0;61.13999938964844;75+       ;75+       ;47;0;1.0;
963;1;1;1.0;1.0;1384.86;2.0;2.0;90.61000061035156;75+       ;75+       ;8;1;1.0;
964;1;1;1.0;1.0;2732.38;1.0;3.0;72.05000305175781;60-75     ;75+       ;7;3;1.0;
965;1;1;1.0;1.0;3417.66;1.0;4.0;50.06999969482422;75+       ;75+       ;7;0;1.0;
966;1;1;1.0;1.0;2019.58;2.0;3.0;64.36000061035156;75+       ;75+       ;17;2;1.0;
967;1;1;1.0;1.0;9259.97;1.0;2.0;98.44000244140625;75+       ;75+       ;6;1;1.0;
968;1;1;1.0;1.0;9225.41;1.0;2.0;80.79000091552734;75+       ;75+       ;27;1;1.0;
969;1;1;1.0;1.0;2421.22;2.0;1.0;100.0;75+       ;75+       ;57;4;1.0;
970;1;1;1.0;1.0;7361.3077;2.0;3.0;65.05000305175781;75+       ;75+       ;9;2;1.0;
971;1;1;1.0;1.0;813.0;2.0;5.0;45.709999084472656;75+       ;75+       ;16;2;1.0;
972;1;1;1.0;1.0;17374.5;2.0;1.0;100.0;75+       ;75+       ;30;1;1.0;
973;1;1;1.0;1.0;3211.04;1.0;4.0;50.189998626708984;75+       ;75+       ;12;0;1.0;
974;1;1;1.0;1.0;1957.39;2.0;1.0;100.0;75+       ;75+       ;83;4;1.0;
975;1;1;1.0;1.0;4149.61;1.0;4.0;62.939998626708984;90-95     ;75+       ;22;2;1.0;
976;1;1;1.0;1.0;9471.64;2.0;4.0;60.709999084472656;75+       ;75+       ;10;0;1.0;
977;1;1;1.0;1.0;3439.2;2.0;2.0;85.76000213623047;75+       ;75+       ;51;2;1.0;
978;1;1;1.0;1.0;4970.09;2.0;3.0;76.83999633789062;75+       ;75+       ;21;0;1.0;
979;1;1;1.0;1.0;2449.93;1.0;3.0;76.9800033569336;75+       ;75+       ;33;3;1.0;
980;1;1;1.0;1.0;4830.54;1.0;2.0;87.77999877929688;75+       ;75+       ;33;1;1.0;
981;1;1;1.0;1.0;5976.81;1.0;1.0;100.0;75+       ;75+       ;10;1;1.0;
982;1;1;1.0;1.0;416.37;1.0;4.0;57.0;75+       ;75+       ;4;0;1.0;
983;1;1;1.0;1.0;1473.32;1.0;3.0;71.88999938964844;75+       ;75+       ;3;0;1.0;
984;1;1;1.0;1.0;1397.15;1.0;2.0;82.52999877929688;75+       ;75+       ;17;3;1.0;
985;1;1;1.0;1.0;7714.76;2.0;2.0;92.98999786376953;75+       ;75+       ;6;1;1.0;
986;1;1;1.0;1.0;2818.62;2.0;3.0;67.12999725341797;75+       ;75+       ;7;6;1.0;
987;1;1;1.0;1.0;2014.41;1.0;4.0;61.36000061035156;75+       ;75+       ;5;0;1.0;
988;1;1;1.0;1.0;1119.48;1.0;4.0;55.75;75+       ;75+       ;4;0;1.0;
989;1;1;1.0;1.0;2755.43;1.0;4.0;61.150001525878906;75+       ;75+       ;3;1;1.0;
990;1;1;1.0;1.0;4854.54;2.0;1.0;100.0;75+       ;75+       ;45;16;1.0;
991;1;1;1.0;1.0;1131.17;2.0;5.0;49.04999923706055;75+       ;75+       ;9;0;1.0;
992;1;1;1.0;1.0;8468.74;2.0;2.0;83.97000122070312;75+       ;75+       ;60;0;1.0;
993;1;1;1.0;1.0;6330.51;1.0;2.0;83.06999969482422;90-95     ;75+       ;37;1;1.0;
994;1;1;1.0;1.0;5376.34;1.0;4.0;61.29999923706055;75+       ;75+       ;1;0;1.0;
995;1;1;1.0;1.0;23968.88;2.0;2.0;82.68000030517578;75+       ;75+       ;82;5;1.0;
996;1;1;1.0;1.0;4736.3;1.0;4.0;51.04999923706055;75+       ;75+       ;16;0;1.0;
997;1;1;1.0;1.0;7685.51;1.0;3.0;72.0199966430664;75+       ;75+       ;23;1;1.0;
998;1;1;1.0;1.0;7893.04;2.0;5.0;48.310001373291016;75+       ;75+       ;2;0;1.0;
999;1;1;1.0;1.0;4555.2;2.0;3.0;66.69000244140625;75+       ;75+       ;5;2;1.0;
1000;1;1;1.0;1.0;2114.15;1.0;4.0;54.61000061035156;75+       ;75+       ;27;4;1.0;
1001;1;1;1.0;1.0;622.11;2.0;2.0;94.79000091552734;75+       ;75+       ;5;2;1.0;
1002;1;1;1.0;1.0;3484.72;2.0;3.0;74.93000030517578;75+       ;75+       ;22;2;1.0;
1003;1;1;1.0;1.0;3585.7;1.0;4.0;61.209999084472656;75+       ;75+       ;4;0;1.0;
1004;1;1;1.0;1.0;3447.59;2.0;2.0;83.94000244140625;75+       ;75+       ;18;1;1.0;
1005;1;1;1.0;1.0;11086.92;1.0;1.0;100.0;75+       ;75+       ;8;1;1.0;
1006;1;1;1.0;1.0;5806.46;1.0;2.0;87.47000122070312;75+       ;75+       ;26;3;1.0;
1007;1;1;1.0;1.0;1614.37;1.0;3.0;77.08000183105469;75+       ;75+       ;5;0;1.0;
1008;1;1;1.0;1.0;439.38;1.0;4.0;55.25;75+       ;75+       ;4;0;1.0;
1009;1;1;1.0;1.0;4331.04;2.0;4.0;49.40999984741211;75+       ;75+       ;4;0;1.0;
1010;1;1;1.0;1.0;3728.89;1.0;1.0;100.0;75+       ;75+       ;25;4;1.0;
1011;1;1;1.0;1.0;447.59;1.0;3.0;68.19999694824219;75+       ;75+       ;4;0;1.0;
1012;1;1;1.0;1.0;2677.63;2.0;5.0;49.0;75+       ;75+       ;7;0;1.0;
1013;1;1;1.0;1.0;1180.99;2.0;3.0;67.58000183105469;75+       ;75+       ;12;0;1.0;
1014;1;1;1.0;1.0;4166.08;1.0;1.0;100.0;75+       ;75+       ;19;4;1.0;
1015;1;1;1.0;1.0;6621.8412;1.0;4.0;54.099998474121094;75+       ;75+       ;3;0;1.0;
1016;1;1;1.0;1.0;6416.47;1.0;5.0;39.61000061035156;75+       ;75+       ;34;1;1.0;
1017;1;1;1.0;1.0;4569.24;1.0;1.0;100.0;75+       ;75+       ;48;8;1.0;
1018;1;1;1.0;1.0;1481.13;1.0;2.0;81.36000061035156;90-95     ;75+       ;6;2;1.0;
1019;1;1;1.0;1.0;823.0;2.0;2.0;99.08999633789062;75+       ;75+       ;11;1;1.0;
1020;1;1;1.0;1.0;6764.11;1.0;3.0;67.9800033569336;75+       ;75+       ;32;10;1.0;
1021;1;1;1.0;1.0;7247.13;1.0;4.0;51.900001525878906;75+       ;75+       ;18;2;1.0;
1022;1;1;1.0;1.0;1774.55;1.0;4.0;56.4900016784668;75+       ;75+       ;9;1;1.0;
1023;1;1;1.0;1.0;2779.6;2.0;2.0;83.9800033569336;75+       ;75+       ;40;0;1.0;
1024;1;1;1.0;1.0;1794.71;2.0;4.0;54.869998931884766;75+       ;75+       ;22;6;1.0;
1025;1;1;1.0;1.0;15083.98;1.0;3.0;63.560001373291016;75+       ;75+       ;4;14;1.0;
1026;1;1;1.0;1.0;5195.18;1.0;4.0;61.0;75+       ;75+       ;28;0;1.0;
1027;1;1;1.0;1.0;-1594.2126;2.0;3.0;73.98999786376953;90-95     ;75+       ;8;0;1.0;
1028;1;1;1.0;1.0;5043.54;1.0;4.0;60.720001220703125;75+       ;75+       ;9;0;1.0;
1029;1;1;1.0;1.0;2028.51;1.0;4.0;51.849998474121094;75+       ;75+       ;6;2;1.0;
1030;1;1;1.0;1.0;776.97;1.0;3.0;66.55999755859375;75+       ;75+       ;30;8;1.0;
1031;1;1;1.0;1.0;8781.77;2.0;1.0;100.0;75+       ;75+       ;35;0;1.0;
1032;1;1;1.0;1.0;862.31;1.0;4.0;61.97999954223633;75+       ;75+       ;12;2;1.0;
1033;1;1;1.0;1.0;7415.81;1.0;4.0;60.290000915527344;75+       ;75+       ;14;1;1.0;
1034;1;1;1.0;1.0;1062.72;1.0;4.0;53.27000045776367;75+       ;75+       ;3;0;1.0;
1035;1;1;1.0;1.0;14628.08;2.0;4.0;60.06999969482422;75+       ;75+       ;17;2;1.0;
1036;1;1;1.0;1.0;8668.963;2.0;4.0;50.939998626708984;75+       ;75+       ;22;2;1.0;
1037;1;1;1.0;1.0;6950.19;1.0;4.0;49.47999954223633;90-95     ;75+       ;34;3;1.0;
1038;1;1;1.0;1.0;2656.4;2.0;2.0;86.06999969482422;75+       ;75+       ;2;0;1.0;
1039;1;1;1.0;1.0;3086.68;1.0;4.0;58.25;75+       ;75+       ;19;1;1.0;
1040;1;1;1.0;1.0;489.15;1.0;3.0;66.94999694824219;75+       ;75+       ;4;0;1.0;
1041;1;1;1.0;1.0;1342.27;1.0;3.0;66.55000305175781;75+       ;75+       ;21;3;1.0;
1042;1;1;1.0;1.0;6058.15;1.0;4.0;51.15999984741211;75+       ;75+       ;11;3;1.0;
1043;1;1;1.0;1.0;13581.79;1.0;2.0;96.68000030517578;75+       ;75+       ;187;5;1.0;
1044;1;1;1.0;1.0;5109.7;1.0;1.0;100.0;75+       ;75+       ;29;3;1.0;
1045;1;1;1.0;1.0;3336.26;2.0;4.0;50.0099983215332;75+       ;75+       ;4;0;1.0;
1046;1;1;1.0;1.0;45742.95;1.0;5.0;48.439998626708984;75+       ;75+       ;76;1;1.0;
1047;1;1;1.0;1.0;3369.39;1.0;1.0;100.0;75+       ;75+       ;18;1;1.0;
1048;1;1;1.0;1.0;33205.81;1.0;10.0;0.0;75+       ;75+       ;6;1;1.0;
1049;1;1;1.0;1.0;3884.2;1.0;2.0;81.05999755859375;75+       ;75+       ;20;3;1.0;
1050;1;1;1.0;1.0;15429.99;1.0;4.0;51.88999938964844;75+       ;75+       ;11;0;1.0;
1051;1;1;1.0;1.0;6594.1;1.0;4.0;59.2400016784668;75+       ;75+       ;12;3;1.0;
1052;1;1;1.0;1.0;23036.47;2.0;4.0;57.43000030517578;75+       ;75+       ;5;0;1.0;
1053;1;1;1.0;1.0;1574.5;1.0;3.0;72.19000244140625;75+       ;75+       ;3;1;1.0;
1054;1;1;1.0;1.0;2472.36;1.0;3.0;63.31999969482422;75+       ;75+       ;15;1;1.0;
1055;1;1;1.0;1.0;1298.56;1.0;3.0;78.5199966430664;75+       ;75+       ;2;0;1.0;
1056;1;1;1.0;1.0;8125.96;2.0;2.0;91.54000091552734;75+       ;75+       ;6;0;1.0;
1057;1;1;1.0;1.0;34029.6043;1.0;3.0;67.11000061035156;75+       ;75+       ;59;7;1.0;
1058;1;1;1.0;1.0;8837.01;2.0;2.0;81.87000274658203;90-95     ;75+       ;36;1;1.0;
1059;1;1;1.0;1.0;9553.12;1.0;3.0;63.630001068115234;75+       ;75+       ;11;0;1.0;
1060;1;1;1.0;1.0;19183.7512;2.0;2.0;81.91000366210938;75+       ;75+       ;19;0;1.0;
1061;1;1;1.0;1.0;1491.38;1.0;4.0;58.02000045776367;75+       ;75+       ;5;0;1.0;
1062;1;1;1.0;1.0;22269.7;1.0;4.0;61.84000015258789;75+       ;75+       ;6;1;1.0;
1063;1;1;1.0;1.0;3172.07;2.0;1.0;100.0;90-95     ;75+       ;38;5;1.0;
1064;1;1;1.0;1.0;3641.54;2.0;1.0;100.0;75+       ;75+       ;24;3;1.0;
1065;1;1;1.0;1.0;2681.64;2.0;5.0;46.47999954223633;75+       ;75+       ;48;0;1.0;
1066;1;1;1.0;1.0;2824.43;2.0;4.0;57.66999816894531;90-95     ;75+       ;7;1;1.0;
1067;1;1;1.0;1.0;9004.19;1.0;2.0;81.51000213623047;75+       ;75+       ;104;2;1.0;
1068;1;1;1.0;1.0;21760.97;2.0;1.0;100.0;75+       ;75+       ;199;9;1.0;
1069;1;1;1.0;1.0;406.65;2.0;4.0;49.86000061035156;75+       ;75+       ;3;0;1.0;
1070;1;1;1.0;1.0;5090.34;1.0;4.0;55.540000915527344;75+       ;75+       ;5;0;1.0;
1071;1;1;1.0;1.0;5505.6;1.0;3.0;73.26000213623047;75+       ;75+       ;14;2;1.0;
1072;1;1;1.0;1.0;592.0;1.0;4.0;60.52000045776367;75+       ;75+       ;9;0;1.0;
1073;1;1;1.0;1.0;3149.39;2.0;2.0;89.0999984741211;75+       ;75+       ;36;0;1.0;
1074;1;1;1.0;1.0;1568.31;1.0;4.0;54.84000015258789;75+       ;75+       ;1;0;1.0;
1075;1;1;1.0;1.0;1057.45;2.0;3.0;68.63999938964844;75+       ;75+       ;4;0;1.0;
1076;1;1;1.0;1.0;7559.64;2.0;3.0;69.22000122070312;75+       ;75+       ;5;1;1.0;
1077;1;1;1.0;1.0;4818.15;2.0;4.0;54.029998779296875;90-95     ;75+       ;8;0;1.0;
1078;1;1;1.0;1.0;762.56;2.0;4.0;53.84000015258789;75+       ;75+       ;10;0;1.0;
1079;1;1;1.0;1.0;772.86;1.0;3.0;74.95999908447266;75+       ;75+       ;3;0;1.0;
1080;1;1;1.0;1.0;53070.17;1.0;4.0;50.77000045776367;75+       ;75+       ;2;0;1.0;
1081;1;1;1.0;1.0;7741.06;1.0;4.0;53.79999923706055;75+       ;75+       ;3;1;1.0;
1082;1;1;1.0;1.0;5094.13;1.0;1.0;100.0;75+       ;75+       ;3;3;1.0;
1083;1;1;1.0;1.0;6977.45;1.0;1.0;100.0;90-95     ;75+       ;15;0;1.0;
1084;1;1;1.0;1.0;5659.65;1.0;3.0;68.5;75+       ;75+       ;9;0;1.0;
1085;1;1;1.0;1.0;2978.99;2.0;5.0;48.720001220703125;75+       ;75+       ;14;0;1.0;
1086;1;1;1.0;1.0;1033.54;1.0;3.0;69.37000274658203;75+       ;75+       ;6;0;1.0;
1087;1;1;1.0;1.0;3632.41;1.0;3.0;64.08000183105469;75+       ;75+       ;8;0;1.0;
1088;1;1;1.0;1.0;672.63;2.0;2.0;91.41000366210938;75+       ;75+       ;4;0;1.0;
1089;1;1;1.0;1.0;12069.33;2.0;4.0;55.2599983215332;75+       ;75+       ;20;0;1.0;
1090;1;1;1.0;1.0;4466.26;1.0;4.0;51.90999984741211;75+       ;75+       ;2;0;1.0;
1091;1;1;1.0;1.0;3539.66;1.0;3.0;72.08999633789062;90-95     ;75+       ;11;1;1.0;
1092;1;1;1.0;1.0;3128.62;1.0;5.0;48.9900016784668;75+       ;75+       ;1;0;1.0;
1093;1;1;1.0;1.0;2852.5;2.0;2.0;92.41999816894531;75+       ;75+       ;6;2;1.0;
1094;1;1;1.0;1.0;4761.29;2.0;5.0;46.43000030517578;75+       ;75+       ;8;0;1.0;
1095;1;1;1.0;1.0;6214.16;1.0;3.0;72.38999938964844;75+       ;75+       ;16;0;1.0;
1096;1;1;1.0;1.0;7356.77;2.0;4.0;61.68000030517578;75+       ;75+       ;18;10;1.0;
1097;1;1;1.0;1.0;10751.51;1.0;1.0;100.0;75+       ;75+       ;3;2;1.0;
1098;1;1;1.0;1.0;15022.66;2.0;3.0;74.80999755859375;75+       ;75+       ;101;4;1.0;
1099;1;1;1.0;1.0;8965.52;2.0;2.0;80.72000122070312;75+       ;75+       ;13;0;1.0;
1100;1;1;1.0;1.0;2875.35;2.0;2.0;86.55000305175781;90-95     ;75+       ;1;21;1.0;
1101;1;1;1.0;1.0;2926.52;2.0;2.0;89.69000244140625;90-95     ;75+       ;20;4;1.0;
1102;1;1;1.0;1.0;6899.41;1.0;3.0;68.81999969482422;75+       ;75+       ;5;2;1.0;
1103;1;1;1.0;1.0;103168.44;1.0;3.0;72.5199966430664;75+       ;75+       ;8;0;1.0;
1104;1;1;1.0;1.0;5199.51;2.0;2.0;92.66000366210938;75+       ;75+       ;32;1;1.0;
1105;1;1;1.0;1.0;9261.8;2.0;2.0;90.62999725341797;75+       ;75+       ;29;3;1.0;
1106;1;1;1.0;1.0;6024.21;2.0;4.0;61.0099983215332;75+       ;75+       ;10;0;1.0;
1107;1;1;1.0;1.0;584.02;2.0;2.0;94.30999755859375;75+       ;75+       ;21;3;1.0;
1108;1;1;1.0;1.0;9114.11;1.0;1.0;100.0;75+       ;75+       ;31;3;1.0;
1109;1;1;1.0;1.0;4243.55;1.0;2.0;90.91999816894531;75+       ;75+       ;2;1;1.0;
1110;1;1;1.0;1.0;22176.78;2.0;3.0;66.0999984741211;75+       ;75+       ;101;0;1.0;
1111;1;1;1.0;1.0;5026.19;2.0;3.0;64.41999816894531;90-95     ;75+       ;2;0;1.0;
1112;1;1;1.0;1.0;12688.59;1.0;5.0;48.790000915527344;90-95     ;75+       ;14;1;1.0;
1113;1;1;1.0;1.0;5986.79;1.0;4.0;49.599998474121094;75+       ;75+       ;5;0;1.0;
1114;1;1;1.0;1.0;2391.57;1.0;2.0;97.33000183105469;75+       ;75+       ;30;0;1.0;
1115;1;1;1.0;1.0;1268.97;1.0;5.0;47.849998474121094;75+       ;75+       ;62;0;1.0;
1116;1;1;1.0;1.0;6886.28;2.0;4.0;51.040000915527344;75+       ;75+       ;33;0;1.0;
1117;1;1;1.0;1.0;13792.29;2.0;1.0;100.0;90-95     ;75+       ;178;3;1.0;
1118;1;1;1.0;1.0;14837.84;1.0;5.0;48.560001373291016;75+       ;75+       ;5;0;1.0;
1119;1;1;1.0;1.0;79418.73;2.0;4.0;55.880001068115234;75+       ;75+       ;17;1;1.0;
1120;1;1;1.0;1.0;2650.24;1.0;4.0;49.90999984741211;75+       ;75+       ;4;0;1.0;
1121;1;1;1.0;1.0;7040.01;1.0;5.0;46.70000076293945;90-95     ;75+       ;13;1;1.0;
1122;1;1;1.0;1.0;671.58;1.0;2.0;83.61000061035156;90-95     ;75+       ;4;4;1.0;
1123;1;1;1.0;1.0;10769.06;1.0;4.0;60.34000015258789;75+       ;75+       ;12;0;1.0;
1124;1;1;1.0;1.0;6953.95;2.0;4.0;54.84000015258789;75+       ;75+       ;40;3;1.0;
1125;1;1;1.0;1.0;2892.69;2.0;2.0;89.68000030517578;75+       ;75+       ;26;1;1.0;
1126;1;1;1.0;1.0;7439.28;1.0;4.0;52.619998931884766;75+       ;75+       ;35;4;1.0;
1127;1;1;1.0;1.0;5146.95;1.0;3.0;78.98999786376953;75+       ;75+       ;35;0;1.0;
1128;1;1;1.0;1.0;9118.87;2.0;4.0;54.70000076293945;75+       ;75+       ;2;0;1.0;
1129;1;1;1.0;1.0;364.18;1.0;5.0;48.59000015258789;60-75     ;60-75     ;2;0;1.0;
1130;1;1;1.0;1.0;5447.55;1.0;2.0;97.6500015258789;75+       ;75+       ;14;0;1.0;
1131;1;1;1.0;1.0;9196.31;2.0;5.0;48.439998626708984;90-95     ;75+       ;17;0;1.0;
1132;1;1;1.0;1.0;1266.99;2.0;4.0;50.41999816894531;75+       ;75+       ;2;0;1.0;
1133;1;1;1.0;1.0;11543.02;2.0;3.0;67.2699966430664;75+       ;75+       ;1;0;1.0;
1134;1;1;1.0;1.0;7531.61;1.0;3.0;66.69000244140625;75+       ;75+       ;5;1;1.0;
1135;1;1;1.0;1.0;13522.44;1.0;1.0;100.0;75+       ;75+       ;25;0;1.0;
1136;1;1;1.0;1.0;3667.46;2.0;3.0;74.70999908447266;75+       ;75+       ;12;0;1.0;
1137;1;1;1.0;1.0;4429.36;1.0;4.0;51.2599983215332;75+       ;75+       ;13;4;1.0;
1138;1;1;1.0;1.0;6577.13;2.0;4.0;53.099998474121094;75+       ;75+       ;16;6;1.0;
1139;1;1;1.0;1.0;5013.65;2.0;3.0;73.66000366210938;90-95     ;75+       ;5;2;1.0;
1140;1;1;1.0;1.0;1460.33;1.0;3.0;66.79000091552734;75+       ;75+       ;2;0;1.0;
1141;1;1;1.0;1.0;3287.96;2.0;3.0;63.13999938964844;75+       ;75+       ;24;9;1.0;
1142;1;1;1.0;1.0;7794.56;2.0;6.0;35.54999923706055;75+       ;75+       ;6;0;1.0;
1143;1;1;1.0;1.0;7169.13;1.0;1.0;100.0;75+       ;75+       ;30;0;1.0;
1144;1;1;1.0;1.0;9762.91;2.0;1.0;100.0;90-95     ;75+       ;169;6;1.0;
1145;1;1;1.0;1.0;8250.77;2.0;1.0;100.0;75+       ;75+       ;68;3;1.0;
1146;1;1;1.0;1.0;1109.23;1.0;3.0;71.66000366210938;75+       ;75+       ;8;1;1.0;
1147;1;1;1.0;1.0;1388.99;2.0;3.0;75.70999908447266;75+       ;75+       ;21;1;1.0;
1148;1;1;1.0;1.0;17613.29;1.0;2.0;85.56999969482422;75+       ;75+       ;3;0;1.0;
1149;1;1;1.0;1.0;2293.3;1.0;5.0;48.47999954223633;75+       ;75+       ;2;0;1.0;
1150;1;1;1.0;1.0;1108.23;2.0;2.0;92.58000183105469;90-95     ;75+       ;5;0;1.0;
1151;1;1;1.0;1.0;788.5;1.0;4.0;58.970001220703125;75+       ;75+       ;5;2;1.0;
1152;1;1;1.0;1.0;11686.06;1.0;1.0;100.0;90-95     ;75+       ;34;1;1.0;
1153;1;1;1.0;1.0;1755.7;2.0;3.0;68.0;75+       ;75+       ;6;0;1.0;
1154;1;1;1.0;1.0;6004.75;1.0;4.0;60.40999984741211;75+       ;75+       ;11;0;1.0;
1155;1;1;1.0;1.0;26901.94;1.0;4.0;62.06999969482422;75+       ;75+       ;3;2;1.0;
1156;1;1;1.0;1.0;5506.95;1.0;3.0;72.18000030517578;75+       ;75+       ;18;0;1.0;
1157;1;1;1.0;1.0;1419.54;2.0;4.0;50.15999984741211;75+       ;75+       ;2;0;1.0;
1158;1;1;1.0;1.0;4770.2;2.0;4.0;55.33000183105469;75+       ;75+       ;24;0;1.0;
1159;1;1;1.0;1.0;3260.34;1.0;1.0;100.0;75+       ;75+       ;12;0;1.0;
1160;1;1;1.0;1.0;4422.93;2.0;3.0;68.22000122070312;75+       ;75+       ;2;1;1.0;
1161;1;1;1.0;1.0;551.77;1.0;3.0;67.55000305175781;90-95     ;75+       ;6;0;1.0;
1162;1;1;1.0;1.0;3711.95;1.0;2.0;81.12000274658203;75+       ;75+       ;8;1;1.0;
1163;1;1;1.0;1.0;2761.59;2.0;3.0;69.4000015258789;75+       ;75+       ;3;1;1.0;
1164;1;1;1.0;1.0;3738.57;1.0;1.0;100.0;75+       ;75+       ;61;4;1.0;
1165;1;1;1.0;1.0;9039.45;2.0;1.0;100.0;90-95     ;75+       ;1;7;1.0;
1166;1;1;1.0;1.0;1962.29;1.0;5.0;49.029998779296875;75+       ;75+       ;9;0;1.0;
1167;1;1;1.0;1.0;11532.23;1.0;2.0;83.87000274658203;75+       ;75+       ;38;1;1.0;
1168;1;1;1.0;1.0;5049.49;2.0;4.0;51.2400016784668;75+       ;75+       ;3;0;1.0;
